amazon_order_id,purchase_date,order_total,add_city,Abbrev,add_postal,add_country,number_items,total_item_quantity,Product,repeat_buyer,Month
111-4604045-7944249,2021-02-14 06:29 PM PST,37.31,FAR HILLS,NJ,07931-2804,US,1,1,Rainforest,0.0,02
114-7024775-2797827,2021-02-14 06:46 PM PST,37.88,HOUSTON,TX,77060-5116,US,1,1,Floral,0.0,02
114-5977794-0992213,2021-02-14 06:51 PM PST,37.09,Sterling,VA,20165,US,1,1,Rainforest,0.0,02
111-0558928-0461051,2021-02-14 07:45 PM PST,184.55,ELKHORN,NE,68022-3272,US,1,5,Rainforest,0.0,02
113-7960527-2132267,2021-02-14 08:01 PM PST,38.1,NEW YORK,NY,10021-4867,US,1,1,Floral,0.0,02
114-4519798-4948260,2021-02-14 08:17 PM PST,38.05,Concord,CA,94518-1836,US,1,1,Rainforest,0.0,02
111-8397863-2773823,2021-02-14 08:54 PM PST,38.64,MONROE,LA,71201-2354,US,1,1,Floral,0.0,02
111-1189361-2637052,2021-02-14 10:45 PM PST,37.7,APPLE VALLEY,CA,92308-4258,US,1,1,Floral,0.0,02
112-4077901-6883462,2021-02-14 11:02 PM PST,34.99,APO,AP,96205-5254,US,1,1,Rainforest,0.0,02
111-6335890-8073815,2021-02-14 11:54 PM PST,37.7,San Diego,CA,92117,US,1,1,Floral,1.0,02
111-9886120-3497021,2021-02-14 11:54 PM PST,37.7,San Diego,CA,92117,US,1,1,Rainforest,1.0,02
114-3471129-6697001,2021-02-15 05:57 AM PST,37.09,LENNON,MI,48449-9447,US,1,1,Floral,0.0,02
112-6159804-5456255,2021-02-15 08:15 AM PST,37.7,ENCINITAS,CA,92024-6924,US,1,1,Rainforest,0.0,02
113-8376645-5432215,2021-02-15 09:44 AM PST,36.56,EVERGREEN,CO,80439-8416,US,1,1,Rainforest,0.0,02
111-0950452-2588258,2021-02-15 10:02 AM PST,37.18,FAIRHAVEN,MA,02719-2820,US,1,1,Rainforest,0.0,02
114-5136666-6276220,2021-02-15 10:06 AM PST,37.53,MONTAGUE,CA,96064-9457,US,1,1,Rainforest,0.0,02
112-0402176-1351451,2021-02-15 10:23 AM PST,37.44,INDIANAPOLIS,IN,46256-4612,US,1,1,Floral,0.0,02
114-8072255-0972232,2021-02-15 10:33 AM PST,37.31,SCOTCH PLAINS,NJ,07076-1514,US,1,1,Rainforest,0.0,02
114-6889782-6512214,2021-02-15 10:48 AM PST,76.02,West Sayville,NY,11796,US,1,2,Rainforest,0.0,02
114-6883802-7386643,2021-02-15 01:02 PM PST,37.35,RAEFORD,NC,28376-7590,US,1,1,Rainforest,0.0,02
112-8821349-2645038,2021-02-15 01:13 PM PST,37.09,SALISBURY,MD,21804-2563,US,1,1,Rainforest,0.0,02
112-7598185-9857865,2021-02-15 02:12 PM PST,37.09,PHILADELPHIA,PA,19119-1815,US,1,1,Rainforest,0.0,02
112-1936023-6036215,2021-02-15 02:36 PM PST,38.49,INGLEWOOD,CA,90302-1017,US,1,1,Rainforest,1.0,02
111-5220777-7324223,2021-02-15 02:42 PM PST,37.88,PASADENA,TX,77504-3044,US,1,1,Rainforest,0.0,02
111-8007364-4018635,2021-02-15 03:16 PM PST,34.99,MIAMI,FL,33166-2627,US,1,1,Floral,0.0,02
112-8776067-2874616,2021-02-15 05:13 PM PST,34.99,BONITA SPRINGS,FL,34135-2507,US,1,1,Rainforest,0.0,02
114-8098747-8464225,2021-02-15 06:28 PM PST,38.63,LYNNWOOD,WA,98087-1843,US,1,1,Rainforest,0.0,02
111-8473567-8123400,2021-02-15 06:38 PM PST,38.1,NEW YORK,NY,10024-5917,US,1,1,Rainforest,0.0,02
114-6128748-4053007,2021-02-15 07:24 PM PST,34.99,Bozeman,MT,59715,US,1,1,Rainforest,0.0,02
114-0138916-1508206,2021-02-15 09:19 PM PST,37.96,SAN FRANCISCO,CA,94110-4728,US,1,1,Floral,0.0,02
111-9181523-9985062,2021-02-16 04:53 AM PST,43.09,NEWPORT BEACH,CA,92663-5508,US,1,1,Rainforest,0.0,02
111-5360009-8917831,2021-02-16 05:57 AM PST,42.79,Clive,IA,50325,US,1,1,Floral,0.0,02
114-2464415-6153063,2021-02-16 06:06 AM PST,43.29,HOUSTON,TX,77036-8005,US,1,1,Rainforest,0.0,02
114-1069572-5185037,2021-02-16 06:50 AM PST,39.99,JUPITER,FL,33478-3514,US,1,1,Rainforest,0.0,02
114-7394723-5235447,2021-02-16 10:48 AM PST,42.79,BELLEVUE,NE,68123-4094,US,1,1,Rainforest,0.0,02
113-5011043-3825025,2021-02-16 12:23 PM PST,43.14,MANKATO,MN,56001-4012,US,1,1,Rainforest,0.0,02
113-7147186-6293026,2021-02-16 12:29 PM PST,43.79,LOS ANGELES,CA,90067-7002,US,1,1,Floral,0.0,02
113-8422883-6865850,2021-02-16 01:44 PM PST,43.29,BAKERSFIELD,CA,93306-8330,US,1,1,Rainforest,0.0,02
111-0236429-5266615,2021-02-16 02:17 PM PST,42.53,BEACON FALLS,CT,06403-1481,US,1,1,Rainforest,0.0,02
113-9265857-5175466,2021-02-16 03:34 PM PST,42.19,MADISON,WI,53718-7000,US,1,1,Rainforest,0.0,02
112-5344533-0888211,2021-02-16 03:55 PM PST,42.04,RUIDOSO,NM,88345-7253,US,1,1,Rainforest,0.0,02
111-0441087-1597846,2021-02-16 04:09 PM PST,43.67,RIVER RIDGE,LA,70123-2014,US,1,1,Rainforest,0.0,02
111-9318506-1825047,2021-02-16 05:35 PM PST,42.79,VICKSBURG,MS,39180-6339,US,1,1,Rainforest,0.0,02
113-9415368-1769834,2021-02-16 05:39 PM PST,86.58,SEBASTOPOL,CA,95472-5623,US,2,2,Both,0.0,02
113-4657746-4893018,2021-02-16 08:25 PM PST,43.49,CONCORD,CA,94520-1421,US,1,1,Floral,0.0,02
114-9799827-1983446,2021-02-16 08:51 PM PST,39.99,OVERLAND PARK,KS,66214-2126,US,1,1,Rainforest,0.0,02
111-8556909-4850605,2021-02-16 11:45 PM PST,43.54,NEW YORK,NY,10024-4597,US,1,1,Floral,0.0,02
111-4500064-2143425,2021-02-17 02:30 AM PST,42.49,KATY,TX,77494-0427,US,1,1,Floral,0.0,02
111-2631257-4172208,2021-02-17 08:34 AM PST,42.64,UNION,NJ,07083-6510,US,1,1,Rainforest,0.0,02
112-2029206-2366615,2021-02-17 08:58 AM PST,42.94,WHITE BEAR TOWNSHIP,MN,55110-6404,US,1,1,Rainforest,0.0,02
113-2851308-1329823,2021-02-17 10:23 AM PST,43.43,PHOENIX,AZ,85020-3650,US,1,1,Floral,0.0,02
112-6538459-7609825,2021-02-17 10:25 AM PST,42.64,OCEANPORT,NJ,07757-1552,US,1,1,Rainforest,0.0,02
114-0593395-0868215,2021-02-17 11:56 AM PST,85.7,Eagle Mountain,UT,84005,US,2,2,Both,0.0,02
114-1230252-8343408,2021-02-17 12:29 PM PST,39.99,PORTLAND,OR,97206-6347,US,1,1,Rainforest,0.0,02
113-8810895-8713820,2021-02-17 01:04 PM PST,43.34,LARCHMONT,NY,10538-1533,US,1,1,Floral,0.0,02
112-3518839-3860212,2021-02-17 01:36 PM PST,85.58,TYRONE,GA,30290-1518,US,1,2,Rainforest,0.0,02
113-2698372-9843430,2021-02-17 02:06 PM PST,43.11,STANWOOD,WA,98292-7901,US,1,1,Rainforest,0.0,02
112-4669462-4302646,2021-02-17 06:56 PM PST,42.39,BEULAH,MI,49617-9211,US,1,1,Rainforest,0.0,02
111-0309741-9446628,2021-02-17 06:58 PM PST,43.54,NEW YORK,NY,10128-3643,US,1,1,Rainforest,0.0,02
113-7702155-3813868,2021-02-17 09:43 PM PST,43.09,RANCHO MIRAGE,CA,92270-3045,US,1,1,Rainforest,0.0,02
112-8305365-7320233,2021-02-17 10:38 PM PST,42.99,DAYTON,OH,45458-6102,US,1,1,Floral,0.0,02
114-7486141-8293069,2021-02-18 04:41 AM PST,39.99,KEY BISCAYNE,FL,33149-1824,US,1,1,Floral,0.0,02
114-9366337-5989038,2021-02-18 06:39 AM PST,79.98,East Kingston,NH,3827,US,2,2,Both,0.0,02
112-8650706-7898651,2021-02-18 07:08 AM PST,42.49,West Tisbury,MA,2575,US,1,1,Floral,0.0,02
113-9498260-1564256,2021-02-18 07:32 AM PST,43.19,GOOSE CREEK,SC,29445-9607,US,1,1,Rainforest,0.0,02
114-8627857-7030655,2021-02-18 08:12 AM PST,42.64,CLIFTON,NJ,07013-1468,US,1,1,Rainforest,0.0,02
114-7342101-4290621,2021-02-18 10:41 AM PST,84.78,FLINT,MI,48504-3449,US,2,2,Both,0.0,02
113-5559770-2185062,2021-02-18 12:38 PM PST,42.39,Annapolis,MD,21409,US,1,1,Rainforest,0.0,02
111-7970746-6631439,2021-02-18 01:34 PM PST,43.29,TYLER,TX,75709-5420,US,1,1,Rainforest,0.0,02
113-4699289-6897006,2021-02-18 01:51 PM PST,42.1,GRAND JUNCTION,CO,81505-1056,US,1,1,Rainforest,0.0,02
114-4903243-1811435,2021-02-18 01:54 PM PST,42.39,NEWTOWN SQUARE,PA,19073-3331,US,1,1,Floral,0.0,02
111-3685933-5657839,2021-02-18 06:06 PM PST,39.99,WESTON,FL,33327-1409,US,1,1,Floral,0.0,02
111-3285402-3760269,2021-02-18 06:54 PM PST,42.99,GAHANNA,OH,43230-2905,US,1,1,Rainforest,0.0,02
113-3440798-7322629,2021-02-19 04:43 AM PST,42.69,AUSTIN,TX,78737-4875,US,1,1,Rainforest,0.0,02
114-8768700-3030660,2021-02-19 04:44 AM PST,43.69,MENLO PARK,CA,94025-6040,US,1,1,Floral,0.0,02
113-4008279-8670609,2021-02-19 06:08 AM PST,42.79,CUMMING,GA,30040-0647,US,1,1,Floral,0.0,02
112-2102312-9782643,2021-02-19 06:59 AM PST,87.08,NEW YORK,NY,10022-4126,US,1,2,Rainforest,0.0,02
113-7742715-8610651,2021-02-19 10:25 AM PST,42.79,GAINESVILLE,GA,30501-1808,US,1,1,Rainforest,0.0,02
113-8820695-3218633,2021-02-19 11:07 AM PST,42.19,EAU CLAIRE,WI,54701-8551,US,1,1,Rainforest,0.0,02
113-5629263-6633812,2021-02-19 11:30 AM PST,42.89,SHASTA LAKE,CA,96019-9666,US,1,1,Rainforest,0.0,02
112-3482906-8436239,2021-02-19 11:45 AM PST,43.59,SNOHOMISH,WA,98290-8846,US,1,1,Floral,1.0,02
112-1583315-8533824,2021-02-19 12:04 PM PST,43.95,LAKEWOOD,WA,98498-5662,US,1,1,Rainforest,0.0,02
113-4527535-5605068,2021-02-19 12:07 PM PST,43.69,SAN JOSE,CA,95122-2068,US,1,1,Floral,0.0,02
112-4153882-9955452,2021-02-19 02:25 PM PST,43.29,DALLAS,TX,75238-2620,US,1,1,Rainforest,0.0,02
113-0262521-5749838,2021-02-19 02:58 PM PST,43.59,LOS ALTOS HILLS,CA,94022-2543,US,1,1,Rainforest,1.0,02
114-1413208-0644243,2021-02-20 12:00 AM PST,39.99,APO,AE,09128-0019,US,1,1,Floral,0.0,02
111-6106990-4456222,2021-02-20 04:49 AM PST,42.39,COCHRANVILLE,PA,19330-9406,US,1,1,Rainforest,0.0,02
111-9136597-5840229,2021-02-20 04:59 AM PST,42.64,LAVALLETTE,NJ,08735-2305,US,1,1,Rainforest,0.0,02
113-9540147-5741834,2021-02-20 05:01 AM PST,39.99,FPO,AP,96362-0030,US,1,1,Rainforest,0.0,02
113-7486892-0363463,2021-02-20 05:49 AM PST,84.78,HENRICO,VA,23238-6801,US,2,2,Both,0.0,02
114-0060239-3021024,2021-02-20 06:38 AM PST,43.29,SPRING,TX,77379-7504,US,1,1,Rainforest,0.0,02
111-2912841-1581059,2021-02-20 08:57 AM PST,39.99,MIAMI,FL,33165-5534,US,1,1,Floral,0.0,02
112-9393794-3856204,2021-02-20 11:15 AM PST,42.64,LITTLE SILVER,NJ,07739-1030,US,1,1,Floral,0.0,02
113-1710274-7425053,2021-02-20 11:16 AM PST,44.09,CHICAGO,IL,60618-5004,US,1,1,Floral,0.0,02
112-7011678-6631415,2021-02-20 11:39 AM PST,43.35,BATTLE GROUND,WA,98604-4593,US,1,1,Rainforest,0.0,02
114-0323630-8808278,2021-02-20 12:05 PM PST,42.69,CASTLE PINES,CO,80108-8279,US,1,1,Rainforest,0.0,02
111-4068497-8833807,2021-02-20 01:56 PM PST,39.99,WONALANCET,NH,03897-5510,US,1,1,Rainforest,0.0,02
113-3916919-6453025,2021-02-20 02:30 PM PST,39.99,Keizer,Or,97303,US,1,1,Rainforest,0.0,02
114-4203746-5985845,2021-02-20 02:33 PM PST,42.39,Bethesda,MD,20816,US,1,1,Rainforest,0.0,02
111-5489275-9462604,2021-02-20 03:22 PM PST,42.89,CHARLOTTE,NC,28207-1881,US,1,1,Rainforest,0.0,02
111-9385971-1692236,2021-02-20 04:12 PM PST,42.39,HENRICO,VA,23228-2403,US,1,1,Rainforest,0.0,02
113-9462266-2580254,2021-02-20 04:13 PM PST,43.29,AUSTIN,TX,78717-4145,US,1,1,Floral,0.0,02
112-3107172-1378654,2021-02-20 05:49 PM PST,39.99,HOLLYWOOD,FL,33021-2611,US,1,1,Rainforest,1.0,02
114-1009549-3241067,2021-02-21 04:33 AM PST,43.49,SACRAMENTO,CA,95811-7030,US,1,1,Floral,0.0,02
113-2307448-6120229,2021-02-21 04:36 AM PST,42.49,Wellesley,MA,2481,US,1,1,Rainforest,0.0,02
113-7517174-9374644,2021-02-21 06:15 AM PST,39.99,Bogota,Bogota,110111,CO,1,1,Rainforest,0.0,02
111-5419814-1307412,2021-02-21 07:17 AM PST,42.39,SAINT IGNACE,MI,49781-1606,US,1,1,Rainforest,0.0,02
113-5823636-1251431,2021-02-21 07:50 AM PST,42.49,holbrook,ma,2343,US,1,1,Rainforest,0.0,02
113-9063230-6653014,2021-02-21 08:10 AM PST,42.64,RIVER VALE,NJ,07675-6535,US,1,1,Rainforest,0.0,02
114-2608805-6598654,2021-02-21 09:02 AM PST,43.79,LAKE BALBOA,CA,91406-3724,US,1,1,Rainforest,0.0,02
114-4636749-7168214,2021-02-21 09:04 AM PST,43.09,IRVINE,CA,92602-1876,US,1,1,Rainforest,0.0,02
113-0318758-5384229,2021-02-21 09:27 AM PST,43.09,HUNTINGTON BEACH,CA,92649-4807,US,1,1,Rainforest,0.0,02
111-3011657-5185000,2021-02-21 09:45 AM PST,43.79,LOS ANGELES,CA,90066-3653,US,1,1,Floral,0.0,02
112-7769948-7507408,2021-02-21 10:44 AM PST,43.09,Santa Maria,CA,93455,US,1,1,Rainforest,0.0,02
113-2830800-5417003,2021-02-21 10:48 AM PST,42.39,Ypsilanti,MI,48198,US,1,1,Rainforest,0.0,02
114-8926823-4900204,2021-02-21 11:18 AM PST,43.2,MINNEAPOLIS,MN,55419-5541,US,1,1,Rainforest,0.0,02
114-5326907-5233010,2021-02-21 11:43 AM PST,79.98,PORTLAND,OR,97202-5911,US,2,2,Both,0.0,02
111-1412774-2413817,2021-02-21 12:38 PM PST,43.59,PALO ALTO,CA,94303-4035,US,1,1,Floral,0.0,02
113-6963789-2250666,2021-02-21 01:43 PM PST,42.49,BROOKLINE,MA,02446-2210,US,1,1,Floral,1.0,02
114-7360358-5058663,2021-02-21 02:41 PM PST,42.79,CEDAR RAPIDS,IA,52404-7490,US,1,1,Rainforest,0.0,02
113-9891199-9242642,2021-02-21 03:39 PM PST,42.39,COLD SPRING,KY,41076-7100,US,1,1,Rainforest,0.0,02
113-0736183-2592260,2021-02-21 03:56 PM PST,43.79,BURLINGAME,CA,94010-3312,US,1,1,Rainforest,0.0,02
114-9786076-2164214,2021-02-21 04:44 PM PST,42.69,MUNROE FALLS,OH,44262-1768,US,1,1,Floral,0.0,02
113-6041353-8921037,2021-02-21 06:24 PM PST,43.29,FRISCO,TX,75035-5862,US,1,1,Rainforest,0.0,02
112-3265084-7955419,2021-02-21 07:47 PM PST,43.54,New York,NY,10075,US,1,1,Rainforest,0.0,02
111-9011292-6769829,2021-02-21 09:48 PM PST,43.09,HANOVER PARK,IL,60133-5249,US,1,1,Floral,0.0,02
114-3204249-9867453,2021-02-22 05:09 AM PST,85.28,Glen Rock,NJ,7452,US,2,2,Both,0.0,02
112-9976723-2397860,2021-02-22 06:52 AM PST,39.99,DPO,AP,96504-3029,US,1,1,Rainforest,0.0,02
114-3732157-5346605,2021-02-22 07:04 AM PST,43.34,BRIARCLIFF MANOR,NY,10510-1951,US,1,1,Floral,0.0,02
112-2362816-8718638,2021-02-22 07:15 AM PST,43.51,DENVER,CO,80212-1801,US,1,1,Rainforest,0.0,02
113-4660620-7600225,2021-02-22 08:13 AM PST,,BRENTWOOD,TN,37027-5617,US,1,1,Floral,1.0,02
113-0425570-2323461,2021-02-22 10:00 AM PST,43.4,LONGMONT,CO,80503-2103,US,1,1,Rainforest,0.0,02
113-0831148-6609067,2021-02-22 10:51 AM PST,87.98,LEMONT,IL,60439-4684,US,1,2,Floral,0.0,02
112-1184584-9661060,2021-02-22 10:53 AM PST,42.64,New Providence,NJ,7974,US,1,1,Rainforest,0.0,02
111-9268365-5815409,2021-02-22 11:00 AM PST,43.09,ORANGE,CA,92865-4619,US,1,1,Rainforest,0.0,02
112-2072168-8523427,2021-02-22 11:08 AM PST,39.99,CHUGIAK,AK,99567-1174,US,1,1,Rainforest,0.0,02
114-0016068-8033818,2021-02-22 01:16 PM PST,79.98,MIAMI,FL,33166-6808,US,2,2,Both,0.0,02
114-7694106-3365848,2021-02-22 02:02 PM PST,39.99,PORTLAND,OR,97225-3201,US,1,1,Floral,0.0,02
111-7274645-6394630,2021-02-22 02:09 PM PST,43.99,MOUNT PROSPECT,IL,60056-3415,US,1,1,Rainforest,0.0,02
112-1612268-3669846,2021-02-22 03:27 PM PST,42.99,WRIGHT PATTERSON AFB,OH,45433-1313,US,1,1,Rainforest,0.0,02
114-4070792-0973850,2021-02-22 03:39 PM PST,42.39,WASHINGTON,DC,20016-4344,US,1,1,Rainforest,0.0,02
113-4364455-1667411,2021-02-22 04:57 PM PST,39.99,HONG KONG,--,0,HK,1,1,Floral,0.0,02
112-9534007-9394602,2021-02-22 05:15 PM PST,42.89,NEWBURY PARK,CA,91320-3080,US,1,1,Rainforest,0.0,02
114-7817180-6212230,2021-02-22 05:57 PM PST,43.44,MANHASSET,NY,11030,US,1,1,Rainforest,0.0,02
114-4050171-1107460,2021-02-22 07:32 PM PST,39.99,BAL HARBOUR,FL,33154-2270,US,1,1,Floral,0.0,02
114-6437968-0525836,2021-02-22 07:33 PM PST,43.59,PALO ALTO,CA,94306-3944,US,1,1,Rainforest,0.0,02
112-6380892-3942658,2021-02-22 07:39 PM PST,42.99,NEW ALBANY,OH,43054-8970,US,1,1,Rainforest,0.0,02
112-0188177-4633813,2021-02-22 08:41 PM PST,39.99,HAPPY VALLEY,OR,97086-6449,US,1,1,Rainforest,0.0,02
111-4308923-2978662,2021-02-22 08:54 PM PST,42.49,BOSTON,MA,2116,US,1,1,Rainforest,0.0,02
111-6772475-3823424,2021-02-23 03:15 AM PST,43.29,DALLAS,TX,75214-1824,US,1,1,Rainforest,0.0,02
114-9032256-9409067,2021-02-23 03:51 AM PST,43.34,Las Vegas,NV,89134-0435,US,1,1,Rainforest,0.0,02
111-2092136-5742663,2021-02-23 05:49 AM PST,42.79,POLK CITY,IA,50226-2119,US,1,1,Rainforest,0.0,02
114-7726327-6354640,2021-02-23 06:10 AM PST,42.64,EATONTOWN,NJ,07724-2351,US,1,1,Rainforest,0.0,02
111-9602869-8009847,2021-02-23 07:08 AM PST,42.39,SALINE,MI,48176-8924,US,1,1,Floral,0.0,02
111-7301667-8182609,2021-02-23 08:28 AM PST,42.39,GERMANTOWN,MD,20874-2682,US,1,1,Rainforest,0.0,02
112-6133372-7291465,2021-02-23 09:00 AM PST,42.69,3400 Veterans Drive Suite 4,St Thomas,802,VI,1,1,Floral,0.0,02
113-9410236-6868221,2021-02-23 09:23 AM PST,42.39,GLEN MILLS,PA,19342-1734,US,1,1,Floral,0.0,02
114-1081840-7833032,2021-02-23 10:21 AM PST,87.34,OLYMPIA,WA,98502-3884,US,2,2,Both,0.0,02
114-4131771-2329851,2021-02-23 10:29 AM PST,43.29,HOUSTON,TX,77006-2533,US,1,1,Rainforest,0.0,02
111-4621456-5485023,2021-02-23 10:33 AM PST,43.19,Elmira Heights,NY,14903,US,1,1,Floral,0.0,02
114-4968638-2995469,2021-02-23 12:07 PM PST,42.79,WHITE SALMON,WA,98672-8949,US,1,1,Rainforest,0.0,02
113-9262161-2188269,2021-02-23 02:00 PM PST,43.44,CENTEREACH,NY,11720-2335,US,1,1,Rainforest,0.0,02
113-6801655-3957835,2021-02-23 02:12 PM PST,42.49,CONCORD,MA,01742-1806,US,1,1,Rainforest,0.0,02
113-5634513-9972212,2021-02-23 02:59 PM PST,43.29,Bee Cave,TX,78738,US,1,1,Rainforest,0.0,02
114-8191257-7269003,2021-02-23 04:03 PM PST,43.97,baton rouge,la,70806,US,1,1,Rainforest,0.0,02
114-3991967-6960257,2021-02-23 05:17 PM PST,43.44,MANHASSET,NY,11030-1233,US,1,1,Rainforest,0.0,02
112-3716791-8858625,2021-02-23 05:25 PM PST,79.98,JUPITER,FL,33458-8105,US,1,2,Rainforest,0.0,02
113-9407653-6701828,2021-02-23 06:00 PM PST,83.98,PEWAUKEE,WI,53072-1133,US,1,2,Rainforest,0.0,02
113-3207473-4421857,2021-02-23 07:18 PM PST,42.19,GREENVILLE,WI,54942-8685,US,1,1,Floral,0.0,02
114-2733479-7485038,2021-02-23 07:39 PM PST,39.99,NASHUA,NH,03064-1403,US,1,1,Rainforest,0.0,02
113-5297442-8791429,2021-02-24 05:11 AM PST,43.54,BROOKLYN,NY,11223-4037,US,1,1,Floral,1.0,02
113-9593267-1683443,2021-02-24 05:11 AM PST,43.54,BROOKLYN,NY,11223-4037,US,1,1,Rainforest,1.0,02
111-9651795-4762658,2021-02-24 06:15 AM PST,42.49,WINCHESTER,MA,01890-3334,US,1,1,Rainforest,0.0,02
111-1397575-5964217,2021-02-24 09:28 AM PST,43.89,Tinley Park,IL,60477,US,1,1,Floral,0.0,02
111-8588234-0509045,2021-02-24 10:27 AM PST,43.09,SAN DIEGO,CA,92101-2896,US,1,1,Rainforest,0.0,02
114-7169133-6885069,2021-02-24 11:07 AM PST,39.99,PORTLAND,OR,97209-2436,US,1,1,Floral,0.0,02
114-1929105-4856209,2021-02-24 12:48 PM PST,43.29,SAN ANGELO,TX,76904-8008,US,1,1,Floral,0.0,02
113-5114736-7177849,2021-02-24 12:53 PM PST,39.99,WESTON,FL,33327-1409,US,1,1,Floral,0.0,02
112-7292048-0276249,2021-02-24 02:05 PM PST,42.19,AUBURN,ME,04210-6760,US,1,1,Floral,0.0,02
113-1811515-6063407,2021-02-24 06:37 PM PST,41.99,DOUSMAN,WI,53118-9732,US,1,1,Floral,1.0,02
114-1083215-8260224,2021-02-24 06:41 PM PST,42.39,OXFORD,MI,48371-6710,US,1,1,Floral,0.0,02
111-3939879-4500236,2021-02-25 07:17 AM PST,42.39,ALLENTOWN,PA,18103-5191,US,1,1,Floral,0.0,02
112-6382118-2665064,2021-02-25 07:44 AM PST,43.79,WOODLAND HILLS,CA,91364-2725,US,1,1,Floral,0.0,02
113-4858630-1580245,2021-02-25 09:05 AM PST,43.29,HOUSTON,TX,77042-2133,US,1,1,Floral,0.0,02
114-0253807-7321031,2021-02-25 11:59 AM PST,33.02,SEATTLE,WA,98122-3340,US,1,1,Floral,0.0,02
112-5460618-8480262,2021-02-25 02:15 PM PST,31.79,ROCHESTER,MI,48307-2872,US,1,1,Floral,0.0,02
111-3373653-0557860,2021-02-25 07:43 PM PST,43.69,LIVERMORE,CA,94551-1189,US,1,1,Rainforest,0.0,02
114-3842832-9989867,2021-02-25 07:55 PM PST,32.46,HUTTO,TX,78634-5036,US,1,1,Floral,1.0,02
112-7326558-1371423,2021-02-25 08:01 PM PST,32.54,BOLINGBROOK,IL,60440-1605,US,1,1,Floral,0.0,02
114-7391239-2425011,2021-02-25 08:52 PM PST,31.91,HEBER CITY,UT,84032-3817,US,1,1,Floral,1.0,02
111-5000726-7586608,2021-02-25 09:05 PM PST,31.79,Bel air,MD,21014,US,1,1,Floral,0.0,02
113-0310565-8154619,2021-02-26 12:05 AM PST,29.99,GRANTS PASS,OR,97526-3922,US,1,1,Floral,1.0,02
114-9421517-2665832,2021-02-26 04:39 AM PST,32.09,WILLIAMSBURG,VA,23188-6628,US,1,1,Floral,0.0,02
112-7253615-3786608,2021-02-26 06:38 AM PST,32.58,GLEN HEAD,NY,11545-2242,US,1,1,Floral,0.0,02
113-1468389-5718639,2021-02-26 11:21 AM PST,32.01,HAMPSTEAD,NC,28443-2734,US,1,1,Floral,0.0,02
112-6818439-9611464,2021-02-26 11:48 AM PST,29.99,CLACKAMAS,OR,97015-7209,US,1,1,Floral,0.0,02
111-3418709-0613852,2021-02-26 01:48 PM PST,32.31,IRVINE,CA,92618-1366,US,1,1,Floral,0.0,02
113-8327976-6198624,2021-02-26 06:21 PM PST,33.02,BELLEVUE,WA,98006-6509,US,1,1,Floral,0.0,02
111-3349485-0543454,2021-02-26 07:01 PM PST,31.79,SOUTHAMPTON,PA,18966-4144,US,1,1,Floral,0.0,02
113-7084211-3166612,2021-02-26 08:25 PM PST,32.57,KENNEWICK,WA,99337-3052,US,1,1,Floral,0.0,02
113-1122006-6503453,2021-02-26 08:42 PM PST,31.98,SCOTCH PLAINS,NJ,07076-4535,US,1,1,Floral,0.0,02
111-7594449-4193854,2021-02-26 09:48 PM PST,32.61,TEMECULA,CA,92592-4817,US,1,1,Floral,0.0,02
111-3109507-9981835,2021-02-26 11:20 PM PST,31.53,TULAROSA,NM,88352-2632,US,1,1,Floral,0.0,02
112-6123142-0578638,2021-02-27 03:49 AM PST,32.5,HARTSDALE,NY,10530-2527,US,1,1,Floral,0.0,02
111-2285573-3087455,2021-02-27 05:08 AM PST,32.66,ATLANTA,GA,30315-2006,US,1,1,Floral,0.0,02
111-3824765-8786652,2021-02-27 05:12 AM PST,31.64,SHAWANO,WI,54166-6608,US,1,1,Floral,0.0,02
113-0551110-7989859,2021-02-27 05:27 AM PST,32.39,SOLON,OH,44139-1964,US,1,1,Floral,0.0,02
114-4924703-7016249,2021-02-27 03:23 PM PST,29.99,POLSON,MT,59860-7222,US,1,1,Floral,0.0,02
113-3838324-8799460,2021-02-27 05:48 PM PST,32.46,ANNA,TX,75409-5188,US,1,1,Floral,1.0,02
112-6532063-9715440,2021-02-27 11:02 PM PST,33.02,REDMOND,WA,98052-2727,US,1,1,Floral,0.0,02
114-3684885-8355417,2021-02-28 04:39 AM PST,31.79,Pipersville,PA,18947,US,1,1,Floral,0.0,02
114-1344089-8510606,2021-02-28 05:54 AM PST,32.39,DOWNERS GROVE,IL,60515-4447,US,1,1,Floral,0.0,02
112-5255826-7737831,2021-02-28 06:59 AM PST,31.79,ROLAND PARK,MD,21211-2037,US,1,1,Floral,0.0,02
111-2481000-4659448,2021-02-28 07:39 AM PST,32.46,Pearland,TX,77584,US,1,1,Floral,0.0,02
111-2188325-7589045,2021-02-28 07:52 AM PST,32.46,EAGLE PASS,TX,78852-3228,US,1,1,Floral,0.0,02
111-1298440-9281033,2021-02-28 09:15 AM PST,31.79,ROCKVILLE,MD,20850-0363,US,1,1,Floral,0.0,02
112-7727531-1240244,2021-02-28 09:22 AM PST,32.84,LA CANADA,CA,91011-1741,US,1,1,Floral,0.0,02
111-7431075-8373014,2021-02-28 09:24 AM PST,32.31,SANTA ANA,CA,92705-3319,US,1,1,Floral,0.0,02
114-9386523-9465049,2021-02-28 11:19 AM PST,32.46,Glen Ellyn,IL,60137,US,1,1,Floral,1.0,02
